Temperature,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,E1,E2,E3,F1,F2,F3,G1,G2,G3,H1,H2,H3
73.73798452,275797.9062,295249,257620.25,281806.7812,296492.875,301462.5625,277954.6562,291226.25,288687.5312,318565.3125,300274.1875,258547.5469,309843.4688,299109.8438,287514.6875,325736.0625,301343.0625,189911.8906,321717.5312,295242.9062,292417,287727.8125,301389.25,304060.9062,310236,301804.75,294477.75
73.81769762,274732.1875,294125.6875,256577.75,280654.7812,296094.6562,300334.875,277036.5938,289546.7812,287643.5,317739.625,298553.5312,257479.5,308128.0938,298700.4375,285772.125,322919.5625,300011.0625,188920.5938,319687.375,293679.5,290410.9062,287235.625,301306.9688,302426.875,308721.125,300862.5312,293022.875
73.89639048,273356.8125,292833.4375,255505.2812,279240.5312,293280.6875,299101.5312,275715.9375,288307.2188,286933.125,315838.6562,297640.8125,256546.0312,307959.6875,296783.4688,283126.9062,323557.875,298327.125,187214.6562,319384.6562,293321,289619.125,285780.625,299315.75,302864.3125,307512.6875,299696.4375,292363.8125
73.97463452,271837.1875,291301.3438,254154.875,278139.375,292915.5,298148.5,274013.6875,287425.5,284559.3438,314187.9375,296104.5625,255404.9688,304972.9375,295275.75,283799.625,320682.375,297474.1875,187269.8594,317326.8438,291615.7812,288499.9688,284685.5938,297821.875,299649.6875,305902.9375,298268.0312,290370.5
74.05405119,271298.875,290241.375,253373.6719,277198.0312,291531.0625,296679.2812,273277.5312,285923,283651.25,313056.875,295251.4375,254603.9844,304636.5625,294669.2188,283380.2812,319651.7188,295740.3125,186199.5469,315488.4375,289387.5625,286829.6875,283465.125,296155.375,298679.5938,304810.5,296702.0938,289330.9688
74.13495714,269716.625,288756.0625,252182.5938,275674.7188,289660.2812,295504.75,272346.8125,284865.375,281862.7188,311313.25,293321.4375,253039.6562,303515.1875,292553.2812,280713.3438,318642.6875,294518.25,185224.9688,314543.5938,289086.7812,286390.6562,281438.75,295470.125,297707.5312,303569,295680.5312,288389.4062
74.21416429,268653.9062,287585.8438,250909.5312,274388.375,288491.3125,294065.9375,270925.75,283622.625,281270.4062,309617.6875,291777.625,251787.0312,302058.625,291073.8438,279826.8125,317715.3125,292826.9375,184711.2344,313537.7812,287715.0625,284863,280727.0312,294181.9688,295979.75,302311.6562,294253.375,286822.4062
74.2955369,267453.25,286223.9688,249985.0781,273351.9375,288462.6875,293027.5312,270256.2188,282008.375,280083.5,308073.1875,290547.5312,251258.5312,300661.125,289906,278319.4375,314590.5,292009.9062,183645.0469,310998.0938,286294.5625,283492.3438,279482.2188,293704.2188,294759.5312,300756.0625,293012.3438,285491.125
74.37414762,266053.2188,285310.625,248907,271867.7812,286958.2812,291558.875,269275.5,281193.8125,277556.2188,306904.6562,287667.625,249412.5469,299061.7812,288526.625,277436.0625,314744.5938,290411.4375,182189.5938,310780.6562,285367.4375,282560.875,277986.9375,292257.0938,294242,299893.4062,291764.4375,284648.2188
74.45607024,265190.1562,283762.0312,247472.2812,270791.25,285541.0312,290313.0625,267293.375,280033.3125,277420.5,304970.5625,287894.7812,248590.6094,297500.5312,287136,276487.4062,312596.1875,289489.8125,181797.3438,309019.2188,284289.375,281490.7812,276670.25,290887.75,291453,298221.5938,290378.25,283108.5312
74.5393381,264012.8438,282304.1875,246539.1875,269447.4688,283692.6562,288417.25,266891.625,278214.0312,276630.875,303459.4062,285743.9688,247505.2344,295586.2812,285535.4688,274675.875,310917.6562,287495.5938,181300.5156,307581.25,282304.4062,280042.5,275730.5625,289165.0938,290004.6875,296894.5625,288826.2188,281891.2188
74.62370714,262795.3438,281369.125,245096.125,268143.125,282624.4062,287137.8438,264844.0938,276574.125,273846.5938,302999.125,285853.25,246104.3438,294628.1875,284781.8125,273431.3438,310255.1562,286048.6875,180124.8125,306103.875,280915.125,278180.2188,274511.9375,287258.6562,288900.9062,295565.5,287621.6875,280384.5
74.70347976,261390.5,280152.8125,244203.0312,266945.5,281629.4375,286014.0938,264033.9062,275785.3125,272761.75,301672,284127.875,245131.0938,293889.2812,283710.2812,272012.1875,308649.9688,284431.625,178786.0938,305095.4375,279194.9375,276653.5938,273797.6875,286963.1875,288521.6562,294125.6562,286287.375,279325.6875
74.78330833,260546.4375,278576.3125,242968.7188,265799.1875,279803.875,284504.125,262539.9688,274428.4688,273100.875,299588.5,283138.9062,244384.2344,292497.3438,281528.1875,270924.0312,307517.3125,283541.8125,178306.1406,303647.1875,278797,276155.25,271674.6875,285716.4688,286060.9375,293073.5312,285024.5625,277927.6875
74.86195238,259135.7812,277498.875,241905.875,264677.5625,277811.875,282850.1875,261448.125,273223.8125,271707.7188,298958.5,281668.2812,243091.1562,292029.7188,281146.2812,270325.4062,306459.4688,281921.8125,177373.75,302354.4375,276790.375,274295.6875,270692.4688,284077.2188,284866.125,291687.5938,283632.9688,276640.4375
74.93849167,257708,276200.9062,240827.5,263414.875,277830.4375,281768.625,260350,272338.4375,268107.4375,297463.3125,280031.0625,241880.6406,288881.2812,279409.6562,268642.0938,304625.0312,280395.8438,176439.6562,300788.2188,275361.7188,273074.6875,269413.9062,282713.375,284068.25,290109.625,282162.0625,275268.5
75.01679524,257101.125,275208.25,239633.8906,262572.125,276688.6875,280527.375,258777.6094,270434.4688,268426.75,296934.0938,279502.1875,241471.75,288352.1562,279417.5625,268118.9062,303311.0625,279567.9375,175568.4688,299300.25,274861.875,271520.7812,268210.4688,281463,282508.4375,288969.5,281270.5312,273911.9062
75.092275,255875.2188,273927.25,238655.2188,261202.2812,275824.9375,279180.2812,258342.9375,269402.3438,267099.4688,295135.2188,277298.0625,240219.1719,285857.875,277730.7812,265944.7812,301445.75,278701.6875,174660.4844,297898.0938,273943.5,270861.625,266834.1875,280946.75,281519.0312,287418.9375,279965.6875,272979.25
75.17089048,254492.3438,272548.8438,237664.4062,260085.875,273924.9375,277759.1875,257288.9375,268199.5938,264896.9062,294164.5625,276283.875,238844.5469,285309.1562,276339.125,265078.375,301012.0312,277131.6875,174051.7344,296847.9375,272610.9375,269288.0625,265690.625,278614.3438,280245.6562,286292.5625,278671.0938,271883.875
75.2492119,253642.8281,271271.0625,236337.875,259080.7188,271914.375,276915.875,255816,267201.5,266237.8125,292487.7812,274782.4375,238271.4062,284324.7188,275300.4375,264326.0938,298925.0938,276481.4688,173047.5312,295213.625,271325.0625,268011.8125,264062.375,277991.3438,278770.75,284651.625,277337.9375,270481.6562
75.32527738,252399.2812,270175.875,235573.9062,257882.0312,270252.7188,275586.6562,254966.6719,265590.2812,264872.0625,291438.2812,274623.375,236842.6562,284486.375,274312.0312,261924.4531,298557.625,274691.2188,171867.4531,294462.2188,270266.375,266389.9062,263892.4688,277242.3125,278748.9062,283749.9062,276202.375,269481.125
75.40177857,251228.375,268991.75,234362.5781,256941.625,270145.0312,274186.125,253366.0938,264634.75,262627.7812,290515.375,273734.3125,235819.0312,282276.4375,273423.375,261170.7344,296479.4375,274048.4375,171176.2188,292886.6875,269313.2188,265380.375,261892.0938,275105.1875,276671.0625,282334.6562,275153.0938,268171.9062
75.48140714,249466.9688,267787.75,233339.375,255624.3906,268394.0625,272791.875,252474.5625,263073.5,260235.0938,288888.1562,271772,235199.7656,280913.3125,271569.9062,259586.2969,296113.7188,273174.375,170438.6094,292108.5,268663.3438,264363.4375,260882.3438,273808.8438,275406.375,280883.9688,273866.7188,267045.0938
75.55894524,248959.2812,266305.625,232198.5156,254630,267416.9688,271882.375,250953.7188,261745.4375,259984.5781,287665.5312,271205.625,233935.5312,280164.4375,270180.625,259335.6562,295013.5,270643.0312,169543.3906,290536.4375,266187.9062,262942.375,259350.3438,273089.625,274009.125,279586.3125,272324.625,265734.5938
75.63908452,247896.5312,265189.9375,231348.375,253318.25,266328.8125,270717.8125,250426.5469,260923.9688,259189.0469,286326.125,269146.7188,232578.7812,278172.6562,269551.4062,257432.6094,293404.9062,270583.5,168242.3125,289176.5312,266456.25,261821.8438,258325.0938,270913.2812,273490.625,278545.5938,271604.75,264707.9375
75.71781548,246410.4688,264128.6562,230205.4219,252168.5938,264612.1562,269287.9062,249173.6406,259299.9688,257475.6875,285106.875,267569.9062,231778.25,277359.6562,268218.125,256264.9688,292496.875,268687.2188,167606.8281,288214.8438,264168.4062,260405.2188,257040.0625,269059.0312,272017.9375,277315,270441.125,263229.8125
75.79448929,245159.5625,262628.6875,229069.0938,251015.7344,263732.6875,268135.0938,247733.4062,259010.3438,255806.3438,283383.9062,266750.625,230475.7188,274971.875,266518.2812,255687.7812,290858.3438,267290.0312,166926.25,286640.7812,262839.3125,259613.9531,255632.1406,268368.1562,270381.375,276080.75,268904.8438,262225.7188
75.87144643,244293.9531,261562.4688,227959.8125,249789.2031,262527.2188,267151.4062,246400.375,257550.3125,255935.0938,282309.1875,266829.4688,229445.9219,275224.2188,265943.8125,254338.8125,288663.0625,266867.3125,166010.4375,285054.5,261970.5,258395.2188,255070.9688,267266.5938,269148.875,274536.8125,267824.125,260994.4688
75.946725,243553.2344,260546,227044.0781,248777.0781,261718.4531,266256.0312,245934.8125,256438.7031,254408.3125,281035.1562,264100.375,228275.7969,272958.125,264523.6562,252602.6562,287524,265316.2812,164762.8281,283828.625,261195.9531,257133.875,253495.2188,267286.4062,268870.3125,273490.6875,266971.5,260180.6719
76.02409524,242105.3281,259435.375,226007.5469,247450.3594,259551.3906,264746.1562,244314.25,255190.4688,254116.875,279344.1875,263753.3438,227259.6406,273133.6562,263231.125,252200.1875,286436.625,264281.4062,163859.3281,282903.0625,259567.6562,255635.4375,252571.2812,265314.0312,267820.875,272261.7188,265443.3438,258795.5
76.10403214,241252.9375,258257.125,225041.5625,246390.7656,258979.2656,263707.0625,243387.2188,253721.1406,252484.2812,277897.7812,262473.25,226515.0156,270903.0625,261812.4219,250488.9062,285558.375,262923.9688,163159.6875,281638.5625,258520.8125,254868.9375,251370.9062,263062.6875,266796.8438,271124.875,264389.5,257876.75
76.17973214,240149.75,256904.3125,223832,245196.625,257099.6406,262533.1562,242429.375,252839.6875,251429.3906,275962.125,260096.4062,225170.2031,268869.7812,260051.5938,249608.7344,283357.5312,261365.5312,162619.3594,279875.0938,257532.2188,253895.9219,249813.9844,263568.8438,264623.0625,269716.9688,263158.6875,256341.3281
76.2571631,238706.9375,255793.375,222831.3125,243930.5156,256517.3438,261006.1094,241225.4844,251670.1094,249229.4531,275295.75,259474.6875,224186.5625,268516.1562,258781.9844,248141,282827.8438,259824.9688,161480.4531,279006.875,255541.1562,252723.7812,249118.9375,261720.3281,264360.5938,268491.4375,261659.4062,255449.4062
76.33450238,237987.7188,254569.8906,221751.9062,242829.75,255434.6719,259972.9844,239920.875,250890.7969,249298.7188,273704.2812,258235.7812,222701.7969,267320.5,257566.9375,248053.2344,280859.1875,258990.625,161067.3594,277280.1875,254923.8125,252069.25,247735.6562,260706.625,261834.7031,267224.0312,260632.4375,254134.625
76.41312738,236701.3906,253318.875,220842.7812,241562.3594,253980.1406,258873.4375,238808.8594,249308.6562,247755.4375,272512.5312,257534.9688,222114.0469,265754.5938,256797.5,246067.125,278711.875,257646.5,159837.8125,275763,253849,250956.4688,246749.6562,259552.875,260727,265993.75,259419.7031,252888.375
76.491675,235630.0312,252105.875,219443,240597.3594,252517.6562,257699.6875,237452.1875,248311.1875,247199.5625,270972.0312,256157.4062,220960.9688,264752.8438,255486.625,246452.4375,277752.75,256704.9062,159469.3125,274309.625,252756.7812,249477.875,245592.7812,258457.6875,259359.5938,264455.4688,258355.0625,251549.625
76.56955,234862.9062,251142.9688,218575.875,239414.1094,252395.25,256599.9062,236658.8125,246680.6719,245560.6719,270171.4375,255798.3438,219996.9688,263370.125,254479.8438,243808.7812,276154.5,255426.5625,158464.0938,272771.9375,251286.0469,248086.6875,244553.5938,256540.6562,258306.3438,263375.7812,257124.25,250505.3438
76.64799286,233806.5156,249606.4375,217557.0156,238258.9219,250440.3125,255416.4062,235486.0625,245745.2969,245328.6562,268558.8438,254333.9062,218835.75,262757.5,253116.4219,243149.3281,274502.7188,254009,157640.2031,271044.6875,250420.8438,247429.7188,243835.2031,255948.5,256461.625,261856.125,255802.125,249259.375
76.72565,232462.0781,248555.2812,216604.5156,237168.75,248966.4688,254040,234560.4062,244757.7969,243684.3594,267453.4062,253201.5781,217768.1094,260911.3281,251787.8125,241365.2031,274291.0625,252534.8281,157021,270723.0938,249054.9219,246038.2188,241853.8906,254784.0469,255601,260978.625,254598.375,248231.4688
76.80368452,231496,247410.3594,215489.8906,236068.4688,248531.9531,252804.9219,233522.2031,243493.2031,242712.5156,266348.9688,251471.7812,216723.0938,259816.5156,250901,241394.4062,272407.5625,251189.625,156198.7969,269079.6875,246569.9062,244370.4688,240863.5938,253443.7969,254139.2188,259373.2188,252977.8906,246797.9844
76.88135357,230463.4375,246130.8438,214713.9688,234927.0469,247317.0938,251603.3438,233297.75,241774.6094,241175.3125,264531.125,249268.875,215749.125,258196.2031,249312.1406,239127.625,271783.2812,249681.5,155475.8906,268415.8125,246587.25,243654.9844,239994.7344,252523.0312,253477.3281,258482.125,252099.9375,245965.75
76.95928571,229170.5938,245155.3281,213464.7812,233792.5781,245910.8438,250358.25,231355.2812,240635.6875,239909.5469,264169.5,249096.6562,215164.5,257453.4062,248964.3438,238134.1406,269636.625,249778.4219,154078.5,266352.5,245800.4062,242308.2188,238853.8906,251198.2812,251857.8281,256957.1562,250977.6875,244556.75
77.03574405,227896.7812,243947.8438,212626.3594,232708.4062,244927.3281,249110.1875,230922.6094,240086.0938,238286.6562,262357.75,247303.9531,213790.5312,256612.8594,247377.3438,237427.4219,268992.625,247542.5156,153518.4375,265826.0938,244270.4844,240760.6562,238155.3125,249673.4531,251243.7344,255532.7031,249794.7812,243537.6562
77.1139,226833.0469,242571.0938,211421.2031,231709.4688,244124.875,248057.8438,229086.875,238359.9688,236917.625,260851.9062,247644.0312,213438.7812,254121.1875,245797.9688,235976.6094,267467.5312,246611.8906,152665.0938,264966.5938,243637.0938,240113.9062,236384.1094,249160.0469,249577.2656,254674.0938,248648.375,242318.7656
77.191825,225817.2031,241446.0625,210713.5469,230548.2344,243042.1719,246893.9375,228762.1562,237659.9062,236108.8125,260023.2031,245660.8438,211878.3281,252971.4062,245085.5781,234402.125,266270.375,245721.0312,151623.75,263608.6875,242660.5625,238765.9062,235020.5,247797.8281,248749.1094,253327.4062,247417.4531,241317.7031
77.27025238,224469.6875,240234.125,209409.9062,229536.0625,241476.5625,245950.7656,227567.3438,236486.75,234154.2188,258489.9531,244069.1406,210903.3125,252841.5781,243826.0469,233695.0781,265664.4688,243763.625,151153.9219,262620.375,240665.3906,237012.2656,233955.8125,246092.3906,247013.7188,251940.9062,245903.5,239884.875
77.34692976,223383.8281,239154.75,208393.6875,228307.7344,239963,244456.3125,226194.0312,235217.0156,233266.5156,257569.5312,242758.0938,209858.4375,251785.0781,242644,232107.0312,265020.4375,242033.2969,150352.875,261586.6875,238703.8594,235795.8281,232818.2031,245091.5,246296.7188,250944.4375,244417.7969,238588.9375
77.42695952,222348.375,237678.7188,207298.7344,226961.1094,238566.5,243231.5938,224904.1562,234305.6562,232878.5,255420.875,241598.2969,208619.6562,250432.75,240612.9375,231216,262868.9688,241165.1875,149370.8281,259828.2656,238341.2812,235033.6875,231670.6562,244161.3281,244930.0156,249361.4688,243372.8125,237503.8594
77.50495952,221215.3438,236911.2188,206233.2812,226039.9688,238010.5,241975.3906,223868.7344,232801.5312,230577.8281,254623.125,240694,207708.7031,248844.3438,240339.7812,229967.7812,261592.7188,239697.5625,148482.1094,258764.5469,237427.2656,232839.1562,231094.1875,242569.7031,243673.8125,248190.625,242507.8281,236108.2188
77.58332262,220192.9375,235484.9219,205228.2812,224864.5469,236535.9062,240771.7344,222500.3281,232078.6562,230177.0938,252899.375,239750.9844,206499.1094,247993.5,238225.2031,228840.75,261040.8906,238466.3281,147676.75,257792.7969,235787.5,232342.4844,229133.5156,241633.6406,242671.3281,247065.1562,241156.4375,234992.3125
77.66097143,219097.0469,234308.2812,204411.8438,223719,235357.4062,239419,221814.7812,230523.6562,228400.0625,251972.7031,238056.0312,205672.8281,246338.25,237542.6406,227654.1094,259686.9844,237172.3125,146663.375,256399.9062,235103.0312,231330.625,228071.0156,240443.3438,241778.5,245956.6719,240207.3125,234102.5625
77.73834405,217647.6875,233297.2656,203211.9219,222659.0938,234330.0938,238609.0312,220479.2188,229725.1875,227082.0625,250839.7656,236861.5938,204127.9844,245890.0312,236402.2812,226567.6875,258367.1562,236335.4062,146039.4531,255045.6719,233449.7656,229914.875,227721.8438,239194.5,239997.6719,244590.3594,238742.4375,232678.7188
77.81519643,217113.9844,231908.3125,202174.125,221728.7344,232700.3281,237413.8438,219087.4375,228513.2969,226980.9062,249511.375,235577.6875,203116.25,244971.4375,235142.2812,226302.8281,256172.1562,234818.625,145169.2188,253101.8906,232626.4062,228671.5938,226092.75,237988.625,238706.3281,243132.5625,237860.9531,231372.125
77.89282024,215890.625,230723.7812,201297.9844,220705.5,232178.4688,236314.25,218498.75,226873.4844,224887,247706.1719,234426.0938,202393.5312,242629.3125,233532.3125,224107.7812,255082.7031,234364.125,144293.5,252253.8281,232172.125,227855.3125,224777.2188,236254.5938,237796.75,242007.2188,236894.3438,230419.7812
77.97027143,215248.7812,229750.0312,200063.4844,219591.0312,230968.6562,235406.4531,217093.9375,225446.1094,224446.3906,246976.8906,233565.8281,201292.0312,241851.9375,233041.8125,222922.3281,252979.7188,233162.4531,143612.5781,250168.0938,230394.7188,226259.8594,223468.0312,235016.3438,236260.5156,240448.3906,235459.0312,228901.4219
78.04903571,213680.5312,228256.9688,198997.4375,218334.8125,229986.9062,233934.6094,216029.2812,224082.0312,221658.4688,245221.625,231638.1562,199916.0625,240219.1875,231118.9219,222020.3125,252791.9062,230743.2031,142655.3906,249274.1562,228662.7656,225196.3594,222107.2969,233814.75,235487.2656,239193.1094,234005.7812,227673.6875
78.12604881,212696.0625,226904.9688,198132.1562,217282.0938,229290.5,232942.3594,215131.6562,222927.2031,221278.1406,243590.5,230294,199172.2344,238898.5156,229783.9688,220813.2656,249884.0938,229419.4688,141637.0469,247322.1875,227827.375,224236.625,221520.2188,233508.0625,233580.2188,237542.2188,232987.0312,226519.5
78.201925,211547.9219,225705.2188,197001.1094,216218.3438,227147.1562,231804.375,214113.9688,221569.5,220021.3281,242462.0781,229027.75,197994.3594,238369.1719,228644.9688,219552.7812,249801.3281,228385.0312,140974.9844,246682.9688,226717.2812,222765.4531,220530.0938,231315.8125,232708.9219,236484.375,231866.4062,225121.7656
78.27920714,210642.6562,224178.1562,196068.5781,215008.6875,225979.375,230519.6719,213007.7656,220859.5938,218919.0312,240381.0625,228115.3594,197049.7969,236508.375,227123.4531,218263.7812,248169.5156,227081.125,139505.3281,245589.6094,225551.375,221594.0781,219004.8438,230620.1875,232175.3906,234937.2812,230438.5625,224200.6875
78.35889762,209522.5938,222968.0312,194883.7812,213915.2188,225465.5312,229038.7344,211837.3281,219338.6094,217004.8594,239522.5,227122.4844,195701.1406,235309.6406,225687.6406,217135.6562,246982.2188,225218.3594,139179.3438,244068.0625,223801.625,220375.2188,217763.9062,228754.4531,230282,233633.9375,229142.6562,222561.2031
78.43676429,208399.3438,221485.5,193724.5156,212786.0312,224385.7812,227701,210704.1875,217755.9688,215650.625,237876.7969,225457.8906,194952.3438,233223.25,224792.125,216054.3281,245298.9688,224325.4375,138259.8594,242621.4219,223202.7031,219652.4219,216349.4688,227929.1094,228687.375,232161.375,227868.1719,221296.5312
78.51561786,207534,220352.875,192428.5,211782.125,223173.1406,226768.4688,209361.1875,216424.5781,214844.6406,237108.6719,225030.9219,193567.6406,232876.0469,224050.375,215088.4688,244078.9062,222624.1406,137674.625,241401.7812,221599.1406,217699.6562,215213.2656,226799.0625,227150.5,230645.4531,226809.5,219684.5312
78.59531905,206164.625,218650.2656,191418.4688,210484,221280.0312,225227.7969,208518.5312,214637.6406,213126.5156,234981.5312,222595.9688,192966.5,231620.4844,221809.0156,212870.375,243372.2188,220534.6094,136165.0312,240408,219387.375,216572.8125,213347.6562,225311.4219,227030.6094,229175.3906,224962.25,218540.4062
78.67893214,205353.3281,217077.3438,189999.2188,209279.0156,220743.5469,224000.125,207080.3125,213177.5938,212380.5781,233532.5781,221991.5312,190889.2188,230278.4375,220856.8594,211968.4062,241019.2188,219515.1406,135529.0156,238511.8438,218251.4844,215024.0156,212343.75,224243.7344,224473.4219,227408,223517.2812,216581.5625
78.75436548,203738.25,215496.9688,188827.875,208146.4531,219567.2188,222583.75,206235.5156,211838.9062,209571.5469,231694.2812,219470.9844,189821.75,228083.125,219364.3594,210692.5156,239694.1562,217725.1875,134483.7812,237329.8125,217071.2812,213992.2969,210728.8594,223075.0938,223054.375,225703.6562,222091.4375,215278.6562
78.83665476,202483.125,213863.0938,187443.75,206809.6094,217627.1406,221281.5,204741.3438,210144.875,208567.375,229985.125,218834.2812,188484.75,227643.5,217761.4375,209123.9531,238959.1094,215219.7344,133795.4062,236397.8906,215145.6094,212262.4531,209766.1719,221326.5,221528.7812,224047.3438,220431.5312,213289.0625
78.91783333,201311.1562,211844.875,186054.8125,205526.5625,216004.7969,220253.9375,203524.2812,207954.1562,207247.5625,227764.7812,216372.2656,187237.6562,226436.7656,216295.4219,207414.9219,236936.7812,213912.9688,132299.0781,234305.1094,213601.0156,210923.4688,207546.6875,220133.4688,219718.9375,221879.9531,218725.8125,211584.875
78.99486071,200186.5781,210060.6562,184686.125,204273.3438,214694.2812,218702.0938,202411.2812,206254.2969,205551.7812,225887.3438,214643.75,185461.25,225212.1875,214331.625,205361.6562,235507.8438,211682.4062,131190.4062,232901.0938,211984.1094,208969.3438,205453.5,219013.0938,218229.9375,219941.0938,217051.2812,209730.9531
79.07837381,198421.0156,207858.875,183099.5625,202892.1875,213296.9375,217252.6406,200923.8438,204076.875,202698.5938,223572.6562,212745.0156,184566.2969,223225.5625,212386.4062,203704.5938,233978.4375,209707.8281,129758.6406,231195.7812,210146.1562,207693.9844,203718.8281,217070.1875,216793.5781,217582.9062,215168.2812,208086.1875
79.15574881,197607.6875,205744.9688,181508.7188,201505.8438,212048.1875,215765.5781,199120.9062,202062.8125,200959.0781,220992.1875,211628.2656,182243.8594,220813.7031,210146.6875,201746.1562,232570,207042.3281,128560.4844,229917.8125,208467.5469,205729.7344,202029.3594,215782.7656,214654.9844,215693.2812,213280.9844,205705.5469
79.23261548,196120.6719,203478.8125,179705.0781,199953.8438,210294.6719,214152.8438,197695.4531,199690.7656,198312.5156,218795.3438,209255.4062,180519.4688,219473.7969,208473.6875,199830.5312,231012.875,205065.3438,127249.6562,228178.4688,206910,203764.0781,199785.5,214069.3594,212601.7031,213318.5,211519.5312,203576.9219
79.31212857,194648.4219,201309.5,177942.7812,198567.8438,208791.1562,212613.4062,196126.3281,197214.2812,196055.7031,216168.8281,206658.9688,178629.2812,218077.2188,206267.6875,197601.5156,228633.1406,202562.5938,125528.625,226412.8438,204258.1562,201591.8125,198120.4375,212782.9375,210335.2656,210857.7969,209327.8125,201124.125
79.39423452,193251,198344.6875,175914.7344,196856.6562,207319.5938,210594.9062,194418.625,194770.4844,193361.1094,213155.1094,204116.6875,176441.6562,215751.625,203418.125,195005.1719,227275.3594,199021.4844,123737.8906,224478.9062,201435.5,199372.5938,195465.4062,211090.0625,208417.1562,208017.8438,206687.3125,198758.9688
79.4760369,191800.3125,195699.3125,173848.2344,195369.8125,205632.4531,208959.9375,192792.6562,191915.375,190821.6406,210289.8438,201510.2031,174296.875,213930.9688,201010.5469,192443.0938,224910.3125,196188.375,122021.2734,222270.3906,198758.6875,196908.8906,193080.4062,208921.1875,206342.7188,205245.6406,204236.4375,196422.7188
79.55379762,189999.9531,192921.0312,171284.0938,193683.2812,204125.0781,206768.6719,190518.2812,188546.6562,187620.9375,207336.3125,198584.6875,172048.75,211715.2344,197961.5312,190134,222718.4062,192962.125,120115.375,220006.7188,195807.7812,193635.6875,190235.6875,206712.3438,202923.6719,201953.2812,201663.8125,192918.9844
79.6320381,188229.0312,189800.0156,169016.2031,191851.0156,201977.1406,204869.3906,188670.5312,185697.7812,184550.2188,203833.7812,195492.6406,169449.75,210199.6094,195015.2344,187241.5625,220103.6562,189543.4844,117756.7891,217349.75,191908.5938,190854.75,187154.75,204067.625,201052.2344,198593.4844,198421.5781,190262.125
79.71247262,186314.9062,186359.7812,166070.9531,189770.6719,200062.9219,202709.1406,186437.0156,182301.5,180879.625,199868.0469,191968.8125,166464.5,206730.5,190961.1562,183432.3906,217489.25,185772.6094,115757.2344,215089.0156,189265.1875,188227.4688,183536.1562,201977.1875,196548.1562,195190.0156,195282.5781,187014.5
79.7896,184485.3125,183327.1562,163150.75,187765.6094,197722.3125,200625.7188,184232.4375,179238.7344,178063.8125,196491.0781,189074.7188,163165.1875,205159.4688,187563.9375,179894.0312,214874.2812,182258.1094,113382.875,212376.7656,185431.8906,184569.5625,180733.7656,199973.25,193413.1406,191422.2969,192046.1562,183440.0625
79.86644524,182269.3906,179622.8281,160037.4688,185426.9844,195404.2812,198260.625,181838.2969,175310.2812,174390.6719,192031.3125,184444.2656,159904.4375,202083.9531,183155.8438,176921.0312,211660.4375,177935.0469,110976.5391,209419.6094,181234.9531,181233.5625,177001.5938,197225.1875,189714.4219,187613.1406,188276.8438,180045
79.94794524,179688.2812,175747,156489.5469,182706.3125,192721.7031,195516.6406,179160.6562,171333.6875,169980.1406,187454.1875,179806.5781,155858.5938,198854.9219,178725.5156,171910.3438,208400.3125,173567.4375,108075.6484,206179.4062,177540.1719,177026.4219,173016,194393.0625,185416.0938,183326.2188,184449.4844,176011.0469
80.03000357,176898.4688,171282.8594,152614.7812,179879.5938,189406.7812,192173.5312,175938.6094,166468.125,165481.125,182633.6562,175377.5,152210.5469,195258.4219,173885.0781,167225.7031,204805.0938,168531.7656,104765.6406,202674.2812,172713.1406,172476.9219,167838.25,190876.9062,181014.3125,178503.25,179607.9688,171580.5469
80.1103381,174161.125,166927.7812,148479.5469,176739.3906,186089.6406,188906.6094,172687.9062,162075.0156,161229.6875,177696.7344,170927.2656,147797.8281,192012.8125,169207.6406,162386.625,201042.0625,163556.2188,101698.6406,198932.0312,167601.3594,167458.9062,163399.2969,186785.0938,177063.875,173772.8906,175017.5,167011.7812
80.19022024,170883.9844,161705.625,144318.5312,173360.0312,182030.5312,185075.8594,169295.3438,157390.0781,156421.3281,171819.4375,165095.7344,143372.2656,187254.0156,163508.9062,157168.5625,197014.1875,157989.5312,98611.6094,194742.7812,162737.5781,163368.625,158397.9531,183035.4688,171514.3125,168585.7812,169886.6562,162493.6094
80.27557262,167326.7344,156544.0156,139646.2344,169558.7812,178323.8438,180830.4531,165170.6562,152011.9375,151426.25,166109.8594,160104.4375,138857.6406,182715.3281,157966.0312,152191.2812,191471.625,152568.4062,94941.9844,189747.3594,157028.6094,157829.9844,153324.125,179088.6094,166064.9375,162914.0938,164508.4062,157178.8438
80.35977381,162749.7031,150545.3125,134459.0625,165308.5312,173477.625,175931.4062,160831,146496.6562,144607.5156,159662.6406,153106.4531,133037.5938,177178.3594,151306.375,145750.7969,186607.6562,146542.5156,90855.8984,184537.1719,150612.1719,151697.625,146748.9375,172963.1406,159951.9531,156702.5,158073.375,151511.2344
80.44385952,158830.2656,145473.5312,129560.9062,161212.6406,168927.2344,171380.7031,156242.3438,141663.8906,140276.2656,153859.0469,147197.4062,128076.6094,172494.1719,144694.625,140337.6562,180616.6719,140713.2188,86876.5234,179116.5781,144345.2188,146266.0312,140738.3438,168832.0312,154106.4375,151244.25,152238.5,146668.75
